timestamp,disk
datetime,float
,
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825922921129
09/29/18 02:18,61.74825211633087
09/29/18 02:18,61.74825211633087
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:18,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74823077768963
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.74820232616796
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748173874646305
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.748152536005044
09/29/18 02:19,61.74814542312463
09/29/18 02:19,61.74814542312463
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:19,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74812408448338
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.74810274584214
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.748081407200885
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.74805295567921
09/29/18 02:20,61.748045842798795
09/29/18 02:20,61.74801739127713
09/29/18 02:20,61.74801739127713
09/29/18 02:20,61.74801739127713
09/29/18 02:20,61.74801739127713
09/29/18 02:20,61.74801739127713
09/29/18 02:20,61.74801739127713
