timestamp,mem
datetime,float
,
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.87979797187195
09/29/18 02:18,21.853380518566762
09/29/18 02:18,21.853380518566762
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:18,21.82133954797383
09/29/18 02:19,21.82133954797383
09/29/18 02:19,21.82133954797383
09/29/18 02:19,21.82133954797383
09/29/18 02:19,21.82133954797383
09/29/18 02:19,21.82133954797383
09/29/18 02:19,21.849587913884335
09/29/18 02:19,21.849587913884335
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.877051602963988
09/29/18 02:19,21.848803237053485
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.8257860500153
09/29/18 02:19,21.848541678109868
09/29/18 02:19,21.848541678109868
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.8790132950411
09/29/18 02:19,21.82827085997965
09/29/18 02:19,21.82827085997965
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:19,21.793483520478755
09/29/18 02:20,21.793483520478755
09/29/18 02:20,21.793483520478755
09/29/18 02:20,21.793483520478755
09/29/18 02:20,21.793483520478755
09/29/18 02:20,21.793483520478755
09/29/18 02:20,21.90425373310002
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.897060862150585
09/29/18 02:20,21.864758332614045
09/29/18 02:20,21.864758332614045
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.831540346774847
09/29/18 02:20,21.848803237053488
09/29/18 02:20,21.848803237053488
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.87548224930229
09/29/18 02:20,21.83376359779558
09/29/18 02:20,21.795052874140453
09/29/18 02:20,21.795052874140453
09/29/18 02:20,21.795052874140453
09/29/18 02:20,21.795052874140453
09/29/18 02:20,21.795052874140453
09/29/18 02:20,21.795052874140453
