timestamp,mem
datetime,float
,
10/03/18 15:23,20.27196338889371
10/03/18 15:24,20.289341409975506
10/03/18 15:24,20.308013539010233
10/03/18 15:24,20.29607605340388
10/03/18 15:24,20.294174507024096
10/03/18 15:25,20.285670369047892
10/03/18 15:25,20.28218420068498
10/03/18 15:25,20.28350471900427
10/03/18 15:25,20.28598729344452
10/03/18 15:26,20.303444545625496
10/03/18 15:26,20.319343586189703
10/03/18 15:26,20.3122920183647
10/03/18 15:26,20.329670039446526
10/03/18 15:27,20.323331551513945
10/03/18 15:27,20.320743335608142
10/03/18 15:27,20.31567254526209
10/03/18 15:27,20.30983585429084
10/03/18 15:28,20.303840701121274
10/03/18 15:28,20.30241454133646
10/03/18 15:28,20.297000416227377
10/03/18 15:28,20.29105808379059
10/03/18 15:29,20.275370326157457
10/03/18 15:29,20.293355785666137
10/03/18 15:29,20.28490446842271
10/03/18 15:29,20.301094023017157
10/03/18 15:30,20.224662422696866
10/03/18 15:30,20.220515995174296
10/03/18 15:30,20.213253144418218
10/03/18 15:30,20.2101631315511
10/03/18 15:31,20.203534129588263
10/03/18 15:31,20.200206423423666
10/03/18 15:31,20.258837436799993
10/03/18 15:31,20.26116154904193
10/03/18 15:32,20.256592555657207
10/03/18 15:32,20.252974335462355
10/03/18 15:32,20.21246083342666
10/03/18 15:32,20.211642112068702
10/03/18 15:33,20.205514907067197
10/03/18 15:33,20.202873870428633
10/03/18 15:33,20.194871529413746
10/03/18 15:34,20.211668522435076
10/03/18 15:34,20.204986699739493
10/03/18 15:34,20.19817282521197
