timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2018-10-02 21:24:00,3.7333333333663177,3.7333333333663177,1.0,0.5
2018-10-02 21:24:00,3.7333333333663177,3.7333333333663177,1.0,0.5
2018-10-02 21:24:00,3.7333333333663177,3.7333333333663177,1.0,0.5
2018-10-02 21:25:00,4.333333333294533,3.7333333333663177,0.05,0.5
2018-10-02 21:25:00,4.333333333294533,4.333333333294533,0.05,0.5
2018-10-02 21:25:00,4.333333333294533,4.333333333294533,0.0,0.5
2018-10-02 21:25:00,3.800000000046566,4.333333333294533,0.0,0.5
2018-10-02 21:25:00,3.800000000046566,3.753333333370392,0.0,0.5
2018-10-02 21:25:00,3.800000000046566,3.7673333333732444,0.0,0.5
2018-10-02 21:25:00,4.533333333335278,3.777133333375241,0.0,0.5
2018-10-02 21:25:00,4.533333333335278,4.393333333306757,0.0,0.5
2018-10-02 21:25:00,4.533333333335278,4.435333333315313,0.0,0.5
2018-10-02 21:25:00,3.7333333332693,4.464733333321302,0.0,0.5
2018-10-02 21:25:00,3.7333333332693,3.7639933333434588,0.0,0.5
2018-10-02 21:26:00,3.7333333332693,3.7333333332693,0.0,0.5
2018-10-02 21:26:00,4.500000000019398,4.500000000019398,0.0,0.5
2018-10-02 21:26:00,4.500000000019398,3.748356733305638,0.0,0.5
2018-10-02 21:26:00,4.500000000019398,3.748356733305638,0.0,0.5
2018-10-02 21:26:00,3.7000000000019497,4.4879035333419495,0.0,0.5
2018-10-02 21:26:00,3.7000000000019497,4.4879035333419495,0.0,0.5
2018-10-02 21:26:00,3.7000000000019497,3.7236947993207563,0.0,0.5
2018-10-02 21:26:00,4.666666666695775,3.716586359525114,0.1,0.5
2018-10-02 21:26:00,4.666666666695775,3.716586359525114,0.125,0.5
2018-10-02 21:26:00,4.666666666695775,4.666666666695775,0.1,0.5
2018-10-02 21:26:00,3.8999999999941792,4.666666666695775,0.0,0.5
2018-10-02 21:26:00,3.8999999999941792,3.8999999999941792,0.0,0.5
2018-10-02 21:27:00,3.8999999999941792,3.8999999999941792,0.0,0.5
2018-10-02 21:27:00,4.366666666658901,3.8999999999941792,0.0,0.5
2018-10-02 21:27:00,4.366666666658901,4.451532473337035,0.0,0.5
2018-10-02 21:27:00,4.366666666658901,4.426072731333594,0.0,0.5
2018-10-02 21:27:00,3.766666666682198,4.4082509119311855,0.0,0.5
2018-10-02 21:27:00,3.766666666682198,3.731610451672239,0.0,0.5
2018-10-02 21:27:00,3.766666666682198,3.7421273161752264,0.0,0.5
2018-10-02 21:27:00,3.9666666666744277,3.7494891213273176,0.0,0.5
2018-10-02 21:27:00,3.9666666666744277,3.9199999999982538,0.0,0.5
2018-10-02 21:27:00,3.9666666666744277,3.934000000001106,0.0,0.5
2018-10-02 21:27:00,3.766666666682198,3.9438000000031024,0.0,0.5
2018-10-02 21:27:00,3.766666666682198,3.7546423849337813,0.0,0.5
2018-10-02 21:28:00,4.533333333286777,3.758249669458306,0.0,0.5
2018-10-02 21:28:00,4.533333333286777,4.445775638337863,0.0,0.5
2018-10-02 21:28:00,4.533333333286777,4.472042946822537,0.0,0.5
2018-10-02 21:28:00,3.7333333333663177,4.490430062761809,0.0,0.5
2018-10-02 21:28:00,3.7333333333663177,4.490430062761809,0.0,0.5
2018-10-02 21:28:00,3.7333333333663177,3.7455423380513917,0.0,0.5
2018-10-02 21:28:00,4.666666666647274,3.7418796366458693,0.0,0.5
2018-10-02 21:28:00,4.666666666647274,3.7418796366458693,0.0,0.5
2018-10-02 21:28:00,4.666666666647274,4.666666666671039,0.0,0.5
