timestamp,disk
datetime,float
,
10/03/18 15:29,52.94933050273963
10/03/18 15:29,52.94936021021606
10/03/18 15:30,52.94938991769247
10/03/18 15:30,52.949409722676755
10/03/18 15:30,52.949449332645315
10/03/18 15:30,52.94947904012174
10/03/18 15:31,52.94951533477083
10/03/18 15:31,52.94955494473939
10/03/18 15:31,52.94959455470795
10/03/18 15:31,52.949653969660794
10/03/18 15:32,52.949683677137216
10/03/18 15:32,52.94971338461364
10/03/18 15:32,52.94974309209006
10/03/18 15:32,52.949772799566475
10/03/18 15:33,52.949802507042904
10/03/18 15:33,52.94984211701146
10/03/18 15:33,52.949881726980024
10/03/18 15:33,52.94991143445644
10/03/18 15:34,52.94994114193287
10/03/18 15:34,52.94997084940928
10/03/18 15:34,52.95001045937785
10/03/18 15:34,52.950040166854265
10/03/18 15:35,52.95006987433069
10/03/18 15:35,52.95008967931497
10/03/18 15:35,52.95012928928353
10/03/18 15:35,52.95015899675995
10/03/18 15:36,52.950228314204935
10/03/18 15:36,52.95025802168136
10/03/18 15:36,52.95029431633044
10/03/18 15:37,52.950324023806864
10/03/18 15:37,52.950363633775424
10/03/18 15:37,52.95043295122041
10/03/18 15:37,52.95046265869683
10/03/18 15:38,52.95049236617325
10/03/18 15:38,52.95052207364967
10/03/18 15:38,52.950551781126094
10/03/18 15:38,52.950591391094655
10/03/18 15:39,52.95062109857108
10/03/18 15:39,52.9506508060475
10/03/18 15:39,52.95069041601606
10/03/18 15:39,52.95072012349248
10/03/18 15:40,52.9507498309689
10/03/18 15:40,52.9507993434296
10/03/18 15:40,52.950819148413885
10/03/18 15:40,52.9508488558903
10/03/18 15:41,52.95087856336673
10/03/18 15:41,52.950908270843144
10/03/18 15:41,52.95095778330385
10/03/18 15:41,52.950987490780264
10/03/18 15:42,52.95101719825669
10/03/18 15:42,52.95105349290578
10/03/18 15:42,52.9510832003822
10/03/18 15:42,52.95112281035077
10/03/18 15:43,52.95116242031933
10/03/18 15:43,52.95120203028789
10/03/18 15:43,52.95125154274859
10/03/18 15:43,52.95128125022501
10/03/18 15:44,52.95135056766999
10/03/18 15:44,52.95138027514641
10/03/18 15:44,52.95141988511497
10/03/18 15:45,52.9514495925914
10/03/18 15:45,52.95146939757568
10/03/18 15:45,52.9514991050521
10/03/18 15:45,52.95153871502066
10/03/18 15:46,52.95156842249708
10/03/18 16:19,67.7419716865304
10/03/18 16:20,67.74199809317611
10/03/18 16:20,67.74206410979039
10/03/18 16:20,67.7421169230818
10/03/18 16:20,67.74215653305035
10/03/18 16:21,67.74223575298748
10/03/18 16:21,67.74228856627889
10/03/18 16:21,67.74232817624747
10/03/18 16:21,67.74236778621602
10/03/18 16:22,67.74242059950743
10/03/18 16:22,67.74248661612171
10/03/18 16:22,67.74255263273596
10/03/18 16:22,67.7426054460274
10/03/18 16:23,67.7426846659645
10/03/18 16:23,67.74273747925594
10/03/18 16:23,67.74277708922449
10/03/18 16:23,67.7428299025159
10/03/18 16:24,67.74288271580733
10/03/18 16:24,67.74293552909873
10/03/18 16:24,67.7429751390673
10/03/18 16:24,67.74301474903586
10/03/18 16:25,67.7431203756187
10/03/18 16:25,67.74310717229584
10/03/18 16:25,67.7431467822644
10/03/18 16:25,67.74318639223296
10/03/18 16:26,67.74322600220151
10/03/18 16:26,67.7432920188158
10/03/18 16:26,67.7433448321072
10/03/18 16:26,67.74338444207578
10/03/18 16:27,67.74343725536718
10/03/18 16:27,67.74347686533574
10/03/18 16:27,67.74351647530432
10/03/18 16:27,67.74358249191857
10/03/18 16:28,67.74362210188713
10/03/18 16:28,67.74367491517856
10/03/18 16:28,67.74371452514711
10/03/18 16:28,67.7437805417614
10/03/18 16:29,67.74384655837565
10/03/18 16:29,67.74389937166707
10/03/18 16:29,67.74393898163564
10/03/18 16:29,67.74397859160419
10/03/18 16:30,67.7440314048956
10/03/18 16:30,67.74407101486418
10/03/18 16:30,67.74411062483273
10/03/18 16:30,67.74416343812413
10/03/18 16:31,67.74421625141557
10/03/18 16:31,67.74425586138412
10/03/18 16:31,67.74430867467554
10/03/18 16:31,67.7443482846441
10/03/18 16:32,67.74440109793551
10/03/18 16:32,67.7444935211955
10/03/18 16:32,67.74453313116405
10/03/18 16:33,67.74462555442403
10/03/18 16:33,67.74466516439259
10/03/18 16:33,67.74471797768402
10/03/18 16:33,67.74477079097542
10/03/18 16:34,67.74482360426683
10/03/18 16:34,67.74486321423541
10/03/18 16:34,67.74492923084966
10/03/18 16:34,67.74499524746395
10/03/18 16:35,67.74504806075535
10/03/18 16:35,67.74507446740105
10/03/18 16:35,67.74511407736964
10/03/18 16:35,67.74518009398389
10/03/18 16:36,67.74523290727531
10/03/18 16:36,67.74528572056673
10/03/18 16:36,67.74532533053528
10/03/18 16:36,67.74536494050385
10/03/18 16:37,67.74540455047241
10/03/18 16:37,67.74544416044097
